# d_ij	D_ij  (gapblock v3)
129.0000	1192.3238
124.0000	1247.7428
145.0000	1864.3350
128.0000	1913.0768
153.0000	1776.1833
129.0000	2372.6270
107.0000	1058.6095
82.0000	994.4059
98.0000	1167.0887
106.0000	1397.3142
128.0000	1629.1817
111.0000	1404.5683
162.0000	1748.6266
132.0000	1700.5208
135.0000	1710.0833
133.0000	1325.7123
100.0000	1898.7896
127.0000	1632.1118
69.0000	1855.8534
72.0000	1425.1523
118.0000	2465.4105
159.0000	1634.6599
126.0000	2297.6105
152.0000	1630.4131
150.0000	1423.7911
109.0000	1298.9396
148.0000	1383.8555
133.0000	1394.5368
107.0000	1285.1389
120.0000	1816.4655
96.0000	2053.7093
128.0000	1544.7223
126.0000	1285.0899
117.0000	1942.9786
127.0000	1097.9913
135.0000	1397.6248
146.0000	2762.9598
144.0000	1903.3037
93.0000	2011.7497
118.0000	2405.7575
137.0000	2811.3988
98.0000	1531.4598
107.0000	1646.2800
70.0000	771.2192
83.0000	1692.5280
145.0000	1669.3424
78.0000	926.1442
135.0000	1621.0096
99.0000	1340.6495
158.0000	1895.9053
121.0000	1263.7547
137.0000	1284.4598
128.0000	1469.9551
116.0000	1399.4481
129.0000	2281.0791
121.0000	2207.0834
135.0000	1831.1753
128.0000	1887.1714
92.0000	1235.2757
55.0000	672.7637
90.0000	943.2359
108.0000	1298.6882
51.0000	629.3727
68.0000	1627.2904
113.0000	2092.7812
136.0000	1427.9111
109.0000	1466.5903
123.0000	1809.3167
85.0000	1034.7130
107.0000	1912.0735
127.0000	1955.3470
156.0000	2190.1975
127.0000	1219.0062
116.0000	1310.2030
150.0000	947.0396
136.0000	1224.1050
115.0000	1120.5253
134.0000	1497.4321
123.0000	1228.1441
140.0000	2203.8122
158.0000	1738.5661
137.0000	1337.8273
88.0000	1199.4353
115.0000	1098.8371
135.0000	1272.7875
123.0000	2082.4658
107.0000	1221.5953
89.0000	2347.1248
72.0000	788.8460
136.0000	1277.1719
130.0000	1694.9112
111.0000	1741.0497
74.0000	795.8184
93.0000	1023.1031
104.0000	983.0331
116.0000	1264.1962
145.0000	1430.3119
123.0000	2342.8547
140.0000	3042.1668
116.0000	1714.2812
46.0000	717.6078
96.0000	1157.4852
145.0000	1802.7917
99.0000	1142.7336
77.0000	1301.3466
147.0000	1850.1843
147.0000	2542.2142
106.0000	1661.7885
61.0000	755.7096
99.0000	1226.7547
109.0000	1034.5458
75.0000	1082.3585
135.0000	1270.1047
90.0000	1125.5421
79.0000	1206.6031
150.0000	1714.3436
168.0000	1922.1035
150.0000	1847.1914
125.0000	1530.5159
60.0000	996.0683
114.0000	1153.8769
78.0000	839.5666
151.0000	1733.8780
148.0000	1712.9378
120.0000	1029.1574
134.0000	1357.9901
95.0000	1146.8169
99.0000	1303.4328
123.0000	1578.3637
111.0000	1305.2134
64.0000	1115.5205
71.0000	1465.3320
115.0000	1587.2753
148.0000	2111.6051
120.0000	1127.9118
112.0000	3511.2627
124.0000	1354.9173
111.0000	1556.3126
46.0000	627.3309
124.0000	1206.7924
83.0000	1347.0831
95.0000	2999.0902
154.0000	1222.3764
116.0000	1390.8785
133.0000	1485.8402
145.0000	1357.3828
98.0000	1650.2160
84.0000	1197.2489
102.0000	1534.4875
110.0000	2907.9508
113.0000	1207.8460
105.0000	1148.4416
157.0000	1492.7327
98.0000	2311.7684
93.0000	1153.6564
77.0000	906.5230
75.0000	971.2636
86.0000	1199.5983
110.0000	1791.7134
118.0000	1653.4077
84.0000	1150.5221
150.0000	1691.7246
159.0000	1401.8038
76.0000	932.4693
90.0000	1049.1749
145.0000	2052.1438
113.0000	1421.7774
139.0000	1183.5540
102.0000	1191.5654
40.0000	935.5827
168.0000	2016.8951
122.0000	986.6879
95.0000	1041.5263
99.0000	977.8282
117.0000	944.9058
121.0000	1314.8833
78.0000	2014.2614
115.0000	1167.7765
104.0000	1496.3051
148.0000	1666.7465
130.0000	1300.8332
99.0000	1092.2372
130.0000	1274.0341
155.0000	1743.8102
136.0000	1516.1098
111.0000	1517.0755
90.0000	1135.4510
91.0000	1043.2703
108.0000	1291.8185
117.0000	2495.2862
138.0000	1761.7366
119.0000	1446.8220
57.0000	1112.5713
141.0000	2768.2988
107.0000	1374.6276
111.0000	1132.3136
158.0000	2301.9520
84.0000	1625.9895
87.0000	1505.8333
93.0000	1303.2482
130.0000	1435.6925
166.0000	2136.0169
109.0000	1062.3069
138.0000	1501.5156
108.0000	1812.1887
116.0000	1923.3921
152.0000	1341.9948
114.0000	1098.1339
116.0000	1621.2292
98.0000	1296.9456
110.0000	1196.8525
98.0000	1070.5382
104.0000	1522.1068
128.0000	1431.8052
118.0000	1233.9218
74.0000	1264.1843
107.0000	1856.1374
109.0000	1399.3781
95.0000	950.4068
106.0000	1193.2875
112.0000	1423.8894
152.0000	2660.9914
108.0000	1360.6943
118.0000	3376.8857
130.0000	1137.4041
122.0000	2152.7963
112.0000	2037.9890
101.0000	1179.6440
109.0000	1599.2564
124.0000	957.3536
123.0000	1127.5300
129.0000	1362.1659
110.0000	1465.4583
154.0000	1220.9451
112.0000	959.2669
84.0000	932.7127
124.0000	1581.2043
88.0000	1487.9136
95.0000	2087.9753
86.0000	1930.9798
112.0000	1289.5131
139.0000	1414.9180
113.0000	1276.8900
93.0000	1285.0148
108.0000	1235.0656
92.0000	1141.8419
94.0000	981.4102
157.0000	1433.0352
80.0000	897.9120
117.0000	1402.0792
32.0000	839.7678
145.0000	2476.5355
99.0000	1032.3778
130.0000	1537.4121
106.0000	1386.7044
140.0000	1200.9642
101.0000	1501.3391
120.0000	1615.1012
136.0000	1380.1471
105.0000	2176.3405
62.0000	1006.9980
123.0000	1185.9578
104.0000	1449.1874
96.0000	2142.0380
120.0000	1304.7954
167.0000	1754.6723
114.0000	1614.4913
123.0000	1219.2969
142.0000	1979.6838
106.0000	1133.6521
115.0000	2841.8439
132.0000	1572.7549
142.0000	1575.5234
79.0000	1344.7959
81.0000	905.4546
149.0000	1469.2672
79.0000	1118.4793
137.0000	1766.6058
61.0000	2459.1116
87.0000	1978.3061
117.0000	1296.9923
131.0000	1487.0602
123.0000	1269.7579
111.0000	1428.8695
133.0000	1448.4751
146.0000	2421.8431
131.0000	1805.7035
79.0000	2081.0769
71.0000	1607.7431
119.0000	1977.5611
106.0000	1149.7765
95.0000	977.6661
91.0000	931.6893
124.0000	1321.3217
101.0000	1043.9363
131.0000	1593.5966
113.0000	1359.1501
133.0000	1570.3732
113.0000	1131.0964
97.0000	1844.0713
110.0000	1169.3571
133.0000	1715.6215
131.0000	1292.4875
135.0000	1225.2049
97.0000	1822.5748
166.0000	2320.6016
105.0000	1066.5946
60.0000	2475.2632
85.0000	1684.5118
122.0000	1481.2454
113.0000	1103.2253
148.0000	1410.6417
114.0000	1227.2481
170.0000	2044.0059
107.0000	946.9055
